*
08/11/2021 08:22:32 ___ 08/11/2021 11:13:51
1 file(s)
9999  intervals of 1 s 
date beginning	time beginning	date end	time end	relative time [s]	PMtotal_classic - 	PM1_classic - 	PM2.5_classic - 	PM4_classic - 	
08/11/2021	08:28:39	08/11/2021	08:28:40	366,81	0,17	0,17	0,17	0,17
08/11/2021	08:28:40	08/11/2021	08:28:41	367,81	0,26	0,26	0,26	0,26
08/11/2021	08:28:41	08/11/2021	08:28:42	368,81	0,33	0,33	0,33	0,33
08/11/2021	08:28:42	08/11/2021	08:28:43	369,80	0,14	0,14	0,14	0,14
08/11/2021	08:28:43	08/11/2021	08:28:44	370,81	0,61	0,54	0,60	0,61
08/11/2021	08:28:44	08/11/2021	08:28:45	371,80	0,24	0,24	0,24	0,24
08/11/2021	08:28:45	08/11/2021	08:28:46	372,77	1,04	0,63	1,03	1,04
08/11/2021	08:28:46	08/11/2021	08:28:47	373,80	0,36	0,36	0,36	0,36
08/11/2021	08:28:47	08/11/2021	08:28:48	374,77	1,48	0,68	1,45	1,48
08/11/2021	08:28:48	08/11/2021	08:28:49	375,78	0,35	0,35	0,35	0,35
08/11/2021	08:28:49	08/11/2021	08:28:50	376,78	0,61	0,52	0,61	0,61
08/11/2021	08:28:50	08/11/2021	08:28:51	377,77	0,28	0,28	0,28	0,28
08/11/2021	08:28:51	08/11/2021	08:28:52	378,77	0,33	0,33	0,33	0,33
08/11/2021	08:28:52	08/11/2021	08:28:53	379,77	0,29	0,29	0,29	0,29
08/11/2021	08:28:53	08/11/2021	08:28:54	380,75	0,29	0,29	0,29	0,29
08/11/2021	08:28:54	08/11/2021	08:28:55	381,73	0,43	0,42	0,43	0,43
08/11/2021	08:28:55	08/11/2021	08:28:56	382,72	5,52	0,68	5,03	5,52
08/11/2021	08:28:56	08/11/2021	08:28:57	383,75	0,73	0,54	0,73	0,73
08/11/2021	08:28:57	08/11/2021	08:28:58	384,72	0,34	0,34	0,34	0,34
08/11/2021	08:28:58	08/11/2021	08:28:59	385,73	0,50	0,48	0,50	0,50
08/11/2021	08:28:59	08/11/2021	08:29:00	386,73	0,14	0,14	0,14	0,14
08/11/2021	08:29:00	08/11/2021	08:29:01	387,72	0,62	0,55	0,62	0,62
08/11/2021	08:29:01	08/11/2021	08:29:02	388,73	0,59	0,57	0,59	0,59
08/11/2021	08:29:02	08/11/2021	08:29:03	389,70	0,95	0,56	0,94	0,95
08/11/2021	08:29:03	08/11/2021	08:29:04	390,70	0,33	0,33	0,33	0,33
08/11/2021	08:29:04	08/11/2021	08:29:05	391,69	0,36	0,35	0,36	0,36
08/11/2021	08:29:05	08/11/2021	08:29:06	392,70	0,19	0,19	0,19	0,19
08/11/2021	08:29:06	08/11/2021	08:29:07	393,69	0,20	0,20	0,20	0,20
08/11/2021	08:29:07	08/11/2021	08:29:08	394,70	0,37	0,37	0,37	0,37
08/11/2021	08:29:08	08/11/2021	08:29:09	395,69	3,08	0,54	2,87	3,08
08/11/2021	08:29:09	08/11/2021	08:29:10	396,67	0,41	0,41	0,41	0,41
08/11/2021	08:29:10	08/11/2021	08:29:11	397,67	0,30	0,30	0,30	0,30
08/11/2021	08:29:11	08/11/2021	08:29:12	398,66	0,26	0,26	0,26	0,26
08/11/2021	08:29:12	08/11/2021	08:29:13	399,67	0,13	0,13	0,13	0,13
08/11/2021	08:29:13	08/11/2021	08:29:14	400,66	0,16	0,16	0,16	0,16
08/11/2021	08:29:14	08/11/2021	08:29:15	401,64	0,26	0,26	0,26	0,26
08/11/2021	08:29:15	08/11/2021	08:29:16	402,66	0,54	0,45	0,54	0,54
08/11/2021	08:29:16	08/11/2021	08:29:17	403,64	0,21	0,21	0,21	0,21
08/11/2021	08:29:17	08/11/2021	08:29:18	404,66	0,41	0,41	0,41	0,41
08/11/2021	08:29:18	08/11/2021	08:29:19	405,64	0,67	0,55	0,67	0,67
08/11/2021	08:29:19	08/11/2021	08:29:20	406,62	0,22	0,22	0,22	0,22
08/11/2021	08:29:20	08/11/2021	08:29:21	407,64	1,31	0,95	1,30	1,31
08/11/2021	08:29:21	08/11/2021	08:29:22	408,62	0,27	0,27	0,27	0,27
08/11/2021	08:29:22	08/11/2021	08:29:23	409,62	0,81	0,75	0,81	0,81
08/11/2021	08:29:23	08/11/2021	08:29:24	410,61	0,58	0,56	0,58	0,58
08/11/2021	08:29:24	08/11/2021	08:29:25	411,62	0,20	0,20	0,20	0,20
08/11/2021	08:29:25	08/11/2021	08:29:26	412,61	1,04	0,65	1,04	1,04
08/11/2021	08:29:26	08/11/2021	08:29:27	413,62	0,27	0,27	0,27	0,27
08/11/2021	08:29:27	08/11/2021	08:29:28	414,58	5,52	0,36	4,82	5,52
08/11/2021	08:29:28	08/11/2021	08:29:29	415,59	2,51	0,60	2,37	2,51
08/11/2021	08:29:29	08/11/2021	08:29:30	416,58	0,45	0,42	0,45	0,45
08/11/2021	08:29:30	08/11/2021	08:29:31	417,59	0,52	0,48	0,52	0,52
08/11/2021	08:29:31	08/11/2021	08:29:32	418,58	0,32	0,32	0,32	0,32
08/11/2021	08:29:32	08/11/2021	08:29:33	419,55	1,13	0,57	1,12	1,13
08/11/2021	08:29:33	08/11/2021	08:29:34	420,56	0,47	0,43	0,47	0,47
08/11/2021	08:29:34	08/11/2021	08:29:35	421,55	5,45	0,15	4,73	5,45
08/11/2021	08:29:35	08/11/2021	08:29:36	422,53	0,21	0,21	0,21	0,21
08/11/2021	08:29:36	08/11/2021	08:29:37	423,56	0,14	0,14	0,14	0,14
08/11/2021	08:29:37	08/11/2021	08:29:38	424,53	0,37	0,37	0,37	0,37
08/11/2021	08:29:38	08/11/2021	08:29:39	425,53	0,22	0,22	0,22	0,22
08/11/2021	08:29:39	08/11/2021	08:29:40	426,55	0,10	0,10	0,10	0,10
08/11/2021	08:29:40	08/11/2021	08:29:41	427,53	0,25	0,25	0,25	0,25
08/11/2021	08:29:41	08/11/2021	08:29:42	428,53	0,24	0,24	0,24	0,24
08/11/2021	08:29:42	08/11/2021	08:29:43	429,53	0,25	0,25	0,25	0,25
08/11/2021	08:29:43	08/11/2021	08:29:44	430,53	0,17	0,17	0,17	0,17
08/11/2021	08:29:44	08/11/2021	08:29:45	431,52	0,38	0,32	0,38	0,38
08/11/2021	08:29:45	08/11/2021	08:29:46	432,50	0,19	0,19	0,19	0,19
08/11/2021	08:29:46	08/11/2021	08:29:47	433,52	1,09	0,47	1,07	1,09
08/11/2021	08:29:47	08/11/2021	08:29:48	434,50	0,34	0,34	0,34	0,34
08/11/2021	08:29:48	08/11/2021	08:29:49	435,50	11,16	0,17	5,57	10,56
08/11/2021	08:29:49	08/11/2021	08:29:50	436,48	0,60	0,40	0,59	0,60
08/11/2021	08:29:50	08/11/2021	08:29:51	437,50	0,89	0,70	0,89	0,89
08/11/2021	08:29:51	08/11/2021	08:29:52	438,48	1,68	0,58	1,64	1,68
08/11/2021	08:29:52	08/11/2021	08:29:53	439,47	0,18	0,18	0,18	0,18
08/11/2021	08:29:53	08/11/2021	08:29:54	440,48	0,61	0,48	0,61	0,61
08/11/2021	08:29:54	08/11/2021	08:29:55	441,47	1,76	0,56	1,70	1,76
08/11/2021	08:29:55	08/11/2021	08:29:56	442,47	0,29	0,29	0,29	0,29
08/11/2021	08:29:56	08/11/2021	08:29:57	443,45	0,18	0,18	0,18	0,18
08/11/2021	08:29:57	08/11/2021	08:29:58	444,47	0,12	0,12	0,12	0,12
08/11/2021	08:29:58	08/11/2021	08:29:59	445,45	3,38	0,42	3,11	3,38
08/11/2021	08:29:59	08/11/2021	08:30:00	446,44	0,26	0,26	0,26	0,26
08/11/2021	08:30:00	08/11/2021	08:30:01	447,45	0,39	0,39	0,39	0,39
08/11/2021	08:30:01	08/11/2021	08:30:02	448,44	0,68	0,61	0,68	0,68
08/11/2021	08:30:02	08/11/2021	08:30:03	449,44	0,49	0,49	0,49	0,49
08/11/2021	08:30:03	08/11/2021	08:30:04	450,44	1,04	0,76	1,04	1,04
08/11/2021	08:30:04	08/11/2021	08:30:05	451,44	0,24	0,24	0,24	0,24
08/11/2021	08:30:05	08/11/2021	08:30:06	452,41	37,57	0,59	0,78	22,62
08/11/2021	08:30:06	08/11/2021	08:30:07	453,42	8,34	0,18	5,65	8,13
08/11/2021	08:30:07	08/11/2021	08:30:08	454,41	1,03	0,63	1,02	1,03
08/11/2021	08:30:08	08/11/2021	08:30:09	455,41	0,33	0,33	0,33	0,33
08/11/2021	08:30:09	08/11/2021	08:30:10	456,39	0,39	0,39	0,39	0,39
08/11/2021	08:30:10	08/11/2021	08:30:11	457,41	2,60	0,69	2,47	2,60
08/11/2021	08:30:11	08/11/2021	08:30:12	458,39	0,26	0,26	0,26	0,26
08/11/2021	08:30:12	08/11/2021	08:30:13	459,41	0,28	0,28	0,28	0,28
08/11/2021	08:30:13	08/11/2021	08:30:14	460,39	0,35	0,34	0,35	0,35
08/11/2021	08:30:14	08/11/2021	08:30:15	461,39	0,84	0,56	0,83	0,84
08/11/2021	08:30:15	08/11/2021	08:30:16	462,37	1,76	0,66	1,71	1,76
08/11/2021	08:30:16	08/11/2021	08:30:17	463,37	0,18	0,18	0,18	0,18
08/11/2021	08:30:17	08/11/2021	08:30:18	464,37	0,17	0,17	0,17	0,17
08/11/2021	08:30:18	08/11/2021	08:30:19	465,37	0,28	0,28	0,28	0,28
08/11/2021	08:30:19	08/11/2021	08:30:20	466,34	1,26	0,64	1,24	1,26
08/11/2021	08:30:20	08/11/2021	08:30:21	467,36	0,32	0,32	0,32	0,32
08/11/2021	08:30:21	08/11/2021	08:30:22	468,34	0,24	0,24	0,24	0,24
08/11/2021	08:30:22	08/11/2021	08:30:23	469,33	0,57	0,53	0,57	0,57
08/11/2021	08:30:23	08/11/2021	08:30:24	470,34	1,45	0,80	1,44	1,45
08/11/2021	08:30:24	08/11/2021	08:30:25	471,34	2,13	0,67	2,04	2,13
08/11/2021	08:30:25	08/11/2021	08:30:26	472,31	0,50	0,50	0,50	0,50
08/11/2021	08:30:26	08/11/2021	08:30:27	473,33	0,13	0,13	0,13	0,13
08/11/2021	08:30:27	08/11/2021	08:30:28	474,33	26,94	0,46	3,63	21,40
08/11/2021	08:30:28	08/11/2021	08:30:29	475,31	1,26	0,62	1,24	1,26
08/11/2021	08:30:29	08/11/2021	08:30:30	476,33	0,13	0,13	0,13	0,13
08/11/2021	08:30:30	08/11/2021	08:30:31	477,31	6,88	0,77	6,12	6,88
08/11/2021	08:30:31	08/11/2021	08:30:32	478,30	1,44	0,64	1,41	1,44
08/11/2021	08:30:31	08/11/2021	08:30:32	479,28	0,27	0,27	0,27	0,27
08/11/2021	08:30:33	08/11/2021	08:30:34	480,30	2,56	1,18	2,51	2,56
08/11/2021	08:30:34	08/11/2021	08:30:35	481,31	0,25	0,25	0,25	0,25
08/11/2021	08:30:34	08/11/2021	08:30:35	482,27	0,31	0,31	0,31	0,31
08/11/2021	08:30:35	08/11/2021	08:30:36	483,28	0,35	0,35	0,35	0,35
08/11/2021	08:30:36	08/11/2021	08:30:37	484,28	0,35	0,35	0,35	0,35
08/11/2021	08:30:38	08/11/2021	08:30:39	485,30	0,81	0,68	0,81	0,81
08/11/2021	08:30:38	08/11/2021	08:30:39	486,27	0,09	0,09	0,09	0,09
08/11/2021	08:30:39	08/11/2021	08:30:40	487,27	0,59	0,54	0,59	0,59
08/11/2021	08:30:40	08/11/2021	08:30:41	488,25	0,24	0,24	0,24	0,24
08/11/2021	08:30:41	08/11/2021	08:30:42	489,27	0,49	0,49	0,49	0,49
08/11/2021	08:30:42	08/11/2021	08:30:43	490,23	0,20	0,20	0,20	0,20
08/11/2021	08:30:43	08/11/2021	08:30:44	491,27	0,26	0,26	0,26	0,26
08/11/2021	08:30:44	08/11/2021	08:30:45	492,23	2,56	0,65	2,43	2,56
08/11/2021	08:30:45	08/11/2021	08:30:46	493,25	0,11	0,11	0,11	0,11
08/11/2021	08:30:46	08/11/2021	08:30:47	494,23	0,40	0,39	0,40	0,40
08/11/2021	08:30:47	08/11/2021	08:30:48	495,22	0,26	0,26	0,26	0,26
08/11/2021	08:30:48	08/11/2021	08:30:49	496,20	4,67	0,39	4,18	4,67
08/11/2021	08:30:49	08/11/2021	08:30:50	497,20	0,60	0,59	0,60	0,60
08/11/2021	08:30:50	08/11/2021	08:30:51	498,20	0,30	0,30	0,30	0,30
08/11/2021	08:30:51	08/11/2021	08:30:52	499,22	0,25	0,25	0,25	0,25
08/11/2021	08:30:52	08/11/2021	08:30:53	500,20	0,29	0,29	0,29	0,29
08/11/2021	08:30:53	08/11/2021	08:30:54	501,19	4,45	0,18	3,97	4,45
08/11/2021	08:30:54	08/11/2021	08:30:55	502,20	1,22	0,82	1,22	1,22
08/11/2021	08:30:55	08/11/2021	08:30:56	503,19	0,15	0,15	0,15	0,15
08/11/2021	08:30:56	08/11/2021	08:30:57	504,19	0,03	0,03	0,03	0,03
08/11/2021	08:30:57	08/11/2021	08:30:58	505,19	0,34	0,32	0,34	0,34
08/11/2021	08:30:58	08/11/2021	08:30:59	506,17	0,76	0,57	0,76	0,76
08/11/2021	08:30:59	08/11/2021	08:31:00	507,16	0,27	0,27	0,27	0,27
08/11/2021	08:31:00	08/11/2021	08:31:01	508,14	0,29	0,29	0,29	0,29
08/11/2021	08:31:01	08/11/2021	08:31:02	509,16	0,31	0,31	0,31	0,31
08/11/2021	08:31:02	08/11/2021	08:31:03	510,14	0,42	0,42	0,42	0,42
08/11/2021	08:31:03	08/11/2021	08:31:04	511,14	1,41	0,84	1,39	1,41
08/11/2021	08:31:04	08/11/2021	08:31:05	512,12	0,26	0,26	0,26	0,26
08/11/2021	08:31:05	08/11/2021	08:31:06	513,14	3,69	0,98	3,53	3,69
08/11/2021	08:31:06	08/11/2021	08:31:07	514,14	0,26	0,26	0,26	0,26
08/11/2021	08:31:07	08/11/2021	08:31:08	515,12	0,24	0,24	0,24	0,24
08/11/2021	08:31:08	08/11/2021	08:31:09	516,14	0,50	0,50	0,50	0,50
08/11/2021	08:31:09	08/11/2021	08:31:10	517,12	1,48	0,68	1,45	1,48
08/11/2021	08:31:10	08/11/2021	08:31:11	518,11	0,34	0,34	0,34	0,34
08/11/2021	08:31:11	08/11/2021	08:31:12	519,12	0,59	0,53	0,59	0,59
08/11/2021	08:31:12	08/11/2021	08:31:13	520,11	0,28	0,26	0,28	0,28
08/11/2021	08:31:13	08/11/2021	08:31:14	521,11	0,51	0,51	0,51	0,51
08/11/2021	08:31:14	08/11/2021	08:31:15	522,11	0,16	0,16	0,16	0,16
08/11/2021	08:31:15	08/11/2021	08:31:16	523,11	0,23	0,23	0,23	0,23
08/11/2021	08:31:16	08/11/2021	08:31:17	524,08	0,21	0,21	0,21	0,21
08/11/2021	08:31:17	08/11/2021	08:31:18	525,09	0,45	0,45	0,45	0,45
08/11/2021	08:31:18	08/11/2021	08:31:19	526,08	0,47	0,46	0,47	0,47
08/11/2021	08:31:19	08/11/2021	08:31:20	527,08	0,71	0,64	0,71	0,71
08/11/2021	08:31:20	08/11/2021	08:31:21	528,08	0,39	0,33	0,39	0,39
08/11/2021	08:31:21	08/11/2021	08:31:22	529,08	0,37	0,37	0,37	0,37
08/11/2021	08:31:22	08/11/2021	08:31:23	530,06	0,28	0,28	0,28	0,28
08/11/2021	08:31:23	08/11/2021	08:31:24	531,08	0,53	0,44	0,53	0,53
08/11/2021	08:31:24	08/11/2021	08:31:25	532,05	0,44	0,44	0,44	0,44
08/11/2021	08:31:25	08/11/2021	08:31:26	533,05	1,89	0,94	1,86	1,89
08/11/2021	08:31:26	08/11/2021	08:31:27	534,06	2,96	0,58	2,77	2,96
08/11/2021	08:31:27	08/11/2021	08:31:28	535,05	0,22	0,22	0,22	0,22
08/11/2021	08:31:28	08/11/2021	08:31:29	536,05	0,44	0,43	0,44	0,44
08/11/2021	08:31:29	08/11/2021	08:31:30	537,03	55,82	0,31	0,31	24,45
08/11/2021	08:31:30	08/11/2021	08:31:31	538,02	0,24	0,24	0,24	0,24
08/11/2021	08:31:31	08/11/2021	08:31:32	539,03	0,45	0,45	0,45	0,45
08/11/2021	08:31:32	08/11/2021	08:31:33	540,02	0,54	0,51	0,54	0,54
08/11/2021	08:31:33	08/11/2021	08:31:34	541,00	0,41	0,41	0,41	0,41
08/11/2021	08:31:34	08/11/2021	08:31:35	542,00	0,12	0,12	0,12	0,12
08/11/2021	08:31:35	08/11/2021	08:31:36	543,02	0,43	0,42	0,43	0,43
08/11/2021	08:31:36	08/11/2021	08:31:37	544,00	0,25	0,25	0,25	0,25
08/11/2021	08:31:37	08/11/2021	08:31:38	544,98	0,36	0,36	0,36	0,36
08/11/2021	08:31:38	08/11/2021	08:31:39	545,98	0,48	0,44	0,48	0,48
08/11/2021	08:31:39	08/11/2021	08:31:40	546,98	0,20	0,20	0,20	0,20
08/11/2021	08:31:40	08/11/2021	08:31:41	547,98	0,25	0,25	0,25	0,25
08/11/2021	08:31:41	08/11/2021	08:31:42	548,97	0,39	0,39	0,39	0,39
08/11/2021	08:31:42	08/11/2021	08:31:43	549,97	30,41	0,60	0,81	21,11
08/11/2021	08:31:43	08/11/2021	08:31:44	550,98	0,14	0,14	0,14	0,14
08/11/2021	08:31:44	08/11/2021	08:31:45	551,95	0,14	0,14	0,14	0,14
08/11/2021	08:31:45	08/11/2021	08:31:46	552,95	0,19	0,19	0,19	0,19
08/11/2021	08:31:46	08/11/2021	08:31:47	553,95	0,27	0,27	0,27	0,27
08/11/2021	08:31:47	08/11/2021	08:31:48	554,97	0,32	0,32	0,32	0,32
08/11/2021	08:31:48	08/11/2021	08:31:49	555,98	0,27	0,27	0,27	0,27
08/11/2021	08:31:49	08/11/2021	08:31:50	556,94	3,97	0,82	3,70	3,97
08/11/2021	08:31:50	08/11/2021	08:31:51	557,94	0,33	0,33	0,33	0,33
08/11/2021	08:31:51	08/11/2021	08:31:52	558,94	0,47	0,45	0,47	0,47
08/11/2021	08:31:52	08/11/2021	08:31:53	559,95	1,25	0,82	1,24	1,25
08/11/2021	08:31:53	08/11/2021	08:31:54	560,94	0,43	0,42	0,43	0,43
08/11/2021	08:31:54	08/11/2021	08:31:55	561,92	2,40	0,49	2,27	2,40
08/11/2021	08:31:55	08/11/2021	08:31:56	562,91	2,23	0,78	2,15	2,23
08/11/2021	08:31:56	08/11/2021	08:31:57	563,89	0,29	0,29	0,29	0,29
08/11/2021	08:31:57	08/11/2021	08:31:58	564,91	0,49	0,49	0,49	0,49
08/11/2021	08:31:58	08/11/2021	08:31:59	565,92	0,76	0,67	0,76	0,76
08/11/2021	08:31:59	08/11/2021	08:32:00	566,91	0,37	0,37	0,37	0,37
08/11/2021	08:32:00	08/11/2021	08:32:01	567,91	0,20	0,20	0,20	0,20
08/11/2021	08:32:01	08/11/2021	08:32:02	568,89	0,22	0,22	0,22	0,22
08/11/2021	08:32:02	08/11/2021	08:32:03	569,87	0,22	0,22	0,22	0,22
08/11/2021	08:32:03	08/11/2021	08:32:04	570,89	0,38	0,37	0,38	0,38
08/11/2021	08:32:04	08/11/2021	08:32:05	571,87	0,39	0,39	0,39	0,39
08/11/2021	08:32:05	08/11/2021	08:32:06	572,87	0,68	0,49	0,68	0,68
08/11/2021	08:32:06	08/11/2021	08:32:07	573,84	5,62	0,31	4,89	5,62
08/11/2021	08:32:07	08/11/2021	08:32:08	574,86	0,17	0,17	0,17	0,17
08/11/2021	08:32:08	08/11/2021	08:32:09	575,84	0,32	0,32	0,32	0,32
08/11/2021	08:32:09	08/11/2021	08:32:10	576,86	0,20	0,20	0,20	0,20
08/11/2021	08:32:10	08/11/2021	08:32:11	577,84	0,41	0,41	0,41	0,41
08/11/2021	08:32:11	08/11/2021	08:32:12	578,84	0,28	0,28	0,28	0,28
08/11/2021	08:32:12	08/11/2021	08:32:13	579,86	0,25	0,25	0,25	0,25
08/11/2021	08:32:13	08/11/2021	08:32:14	580,84	2,95	0,42	2,74	2,95
08/11/2021	08:32:14	08/11/2021	08:32:15	581,83	0,63	0,62	0,63	0,63
08/11/2021	08:32:15	08/11/2021	08:32:16	582,81	0,21	0,21	0,21	0,21
08/11/2021	08:32:16	08/11/2021	08:32:17	583,83	0,31	0,31	0,31	0,31
08/11/2021	08:32:17	08/11/2021	08:32:18	584,81	1,15	0,59	1,14	1,15
08/11/2021	08:32:18	08/11/2021	08:32:19	585,81	1,01	0,61	1,01	1,01
08/11/2021	08:32:19	08/11/2021	08:32:20	586,81	1,10	0,70	1,09	1,10
08/11/2021	08:32:20	08/11/2021	08:32:21	587,80	0,71	0,63	0,71	0,71
08/11/2021	08:32:21	08/11/2021	08:32:22	588,80	1,03	0,63	1,02	1,03
08/11/2021	08:32:22	08/11/2021	08:32:23	589,81	0,34	0,34	0,34	0,34
08/11/2021	08:32:23	08/11/2021	08:32:24	590,78	1,73	0,53	1,67	1,73
08/11/2021	08:32:24	08/11/2021	08:32:25	591,78	0,42	0,40	0,42	0,42
08/11/2021	08:32:25	08/11/2021	08:32:26	592,80	0,59	0,47	0,58	0,59
08/11/2021	08:32:26	08/11/2021	08:32:27	593,78	0,24	0,24	0,24	0,24
08/11/2021	08:32:27	08/11/2021	08:32:28	594,77	0,20	0,20	0,20	0,20
08/11/2021	08:32:28	08/11/2021	08:32:29	595,75	0,96	0,64	0,95	0,96
08/11/2021	08:32:29	08/11/2021	08:32:30	596,77	0,34	0,32	0,34	0,34
08/11/2021	08:32:30	08/11/2021	08:32:31	597,77	0,18	0,18	0,18	0,18
08/11/2021	08:32:31	08/11/2021	08:32:32	598,77	0,16	0,16	0,16	0,16
08/11/2021	08:32:32	08/11/2021	08:32:33	599,75	0,17	0,17	0,17	0,17
08/11/2021	08:32:33	08/11/2021	08:32:34	600,75	0,23	0,23	0,23	0,23
08/11/2021	08:32:34	08/11/2021	08:32:35	601,73	0,58	0,58	0,58	0,58
08/11/2021	08:32:35	08/11/2021	08:32:36	602,72	0,50	0,50	0,50	0,50
08/11/2021	08:32:36	08/11/2021	08:32:37	603,72	0,24	0,24	0,24	0,24
08/11/2021	08:32:37	08/11/2021	08:32:38	604,72	0,29	0,29	0,29	0,29
08/11/2021	08:32:38	08/11/2021	08:32:39	605,70	0,44	0,44	0,44	0,44
08/11/2021	08:32:39	08/11/2021	08:32:40	606,72	0,24	0,24	0,24	0,24
08/11/2021	08:32:40	08/11/2021	08:32:41	607,72	0,35	0,35	0,35	0,35
08/11/2021	08:32:41	08/11/2021	08:32:42	608,72	0,50	0,49	0,50	0,50
08/11/2021	08:32:42	08/11/2021	08:32:43	609,70	0,21	0,21	0,21	0,21
08/11/2021	08:32:43	08/11/2021	08:32:44	610,70	0,26	0,26	0,26	0,26
08/11/2021	08:32:44	08/11/2021	08:32:45	611,69	0,87	0,59	0,87	0,87
08/11/2021	08:32:45	08/11/2021	08:32:46	612,69	0,25	0,25	0,25	0,25
08/11/2021	08:32:46	08/11/2021	08:32:47	613,69	0,33	0,33	0,33	0,33
08/11/2021	08:32:47	08/11/2021	08:32:48	614,70	0,38	0,38	0,38	0,38
08/11/2021	08:32:48	08/11/2021	08:32:49	615,69	0,35	0,35	0,35	0,35
08/11/2021	08:32:49	08/11/2021	08:32:50	616,67	0,24	0,24	0,24	0,24
08/11/2021	08:32:50	08/11/2021	08:32:51	617,67	0,19	0,19	0,19	0,19
08/11/2021	08:32:51	08/11/2021	08:32:52	618,64	0,28	0,28	0,28	0,28
08/11/2021	08:32:52	08/11/2021	08:32:53	619,66	0,21	0,21	0,21	0,21
08/11/2021	08:32:53	08/11/2021	08:32:54	620,64	0,06	0,06	0,06	0,06
08/11/2021	08:32:54	08/11/2021	08:32:55	621,64	0,58	0,55	0,58	0,58
08/11/2021	08:32:55	08/11/2021	08:32:56	622,66	0,15	0,15	0,15	0,15
08/11/2021	08:32:56	08/11/2021	08:32:57	623,64	0,16	0,16	0,16	0,16
08/11/2021	08:32:57	08/11/2021	08:32:58	624,66	0,21	0,21	0,21	0,21
08/11/2021	08:32:58	08/11/2021	08:32:59	625,64	0,29	0,29	0,29	0,29
08/11/2021	08:32:59	08/11/2021	08:33:00	626,62	0,34	0,33	0,34	0,34
08/11/2021	08:33:00	08/11/2021	08:33:01	627,62	0,30	0,30	0,30	0,30
08/11/2021	08:33:01	08/11/2021	08:33:02	628,62	2,47	0,54	2,33	2,47
08/11/2021	08:33:02	08/11/2021	08:33:03	629,61	0,16	0,16	0,16	0,16
08/11/2021	08:33:03	08/11/2021	08:33:04	630,61	0,30	0,30	0,30	0,30
08/11/2021	08:33:04	08/11/2021	08:33:05	631,59	0,26	0,26	0,26	0,26
08/11/2021	08:33:05	08/11/2021	08:33:06	632,61	0,30	0,30	0,30	0,30
08/11/2021	08:33:06	08/11/2021	08:33:07	633,59	1,02	0,73	1,01	1,02
08/11/2021	08:33:07	08/11/2021	08:33:08	634,58	0,25	0,25	0,25	0,25
08/11/2021	08:33:08	08/11/2021	08:33:09	635,59	0,27	0,27	0,27	0,27
08/11/2021	08:33:09	08/11/2021	08:33:10	636,58	0,36	0,36	0,36	0,36
08/11/2021	08:33:10	08/11/2021	08:33:11	637,56	0,33	0,33	0,33	0,33
08/11/2021	08:33:11	08/11/2021	08:33:12	638,58	0,69	0,56	0,68	0,69
08/11/2021	08:33:12	08/11/2021	08:33:13	639,56	0,34	0,33	0,34	0,34
08/11/2021	08:33:13	08/11/2021	08:33:14	640,56	4,85	0,51	4,36	4,85
08/11/2021	08:33:14	08/11/2021	08:33:15	641,55	0,39	0,39	0,39	0,39
08/11/2021	08:33:15	08/11/2021	08:33:16	642,55	0,21	0,21	0,21	0,21
08/11/2021	08:33:16	08/11/2021	08:33:17	643,53	0,31	0,31	0,31	0,31
08/11/2021	08:33:17	08/11/2021	08:33:18	644,53	0,21	0,21	0,21	0,21
08/11/2021	08:33:18	08/11/2021	08:33:19	645,53	0,42	0,41	0,42	0,42
08/11/2021	08:33:19	08/11/2021	08:33:20	646,53	3,71	0,36	3,39	3,71
08/11/2021	08:33:20	08/11/2021	08:33:21	647,56	0,45	0,43	0,45	0,45
08/11/2021	08:33:21	08/11/2021	08:33:22	648,55	0,27	0,27	0,27	0,27
08/11/2021	08:33:22	08/11/2021	08:33:23	649,55	0,21	0,21	0,21	0,21
08/11/2021	08:33:23	08/11/2021	08:33:24	650,50	0,34	0,34	0,34	0,34
08/11/2021	08:33:24	08/11/2021	08:33:25	651,52	0,64	0,55	0,64	0,64
08/11/2021	08:33:25	08/11/2021	08:33:26	652,50	0,32	0,32	0,32	0,32
08/11/2021	08:33:26	08/11/2021	08:33:27	653,52	0,16	0,16	0,16	0,16
08/11/2021	08:33:27	08/11/2021	08:33:28	654,47	1,01	0,62	1,00	1,01
08/11/2021	08:33:55	08/11/2021	08:33:56	682,53	0,31	0,31	0,31	0,31
08/11/2021	08:33:56	08/11/2021	08:33:57	683,53	0,35	0,35	0,35	0,35
08/11/2021	08:33:57	08/11/2021	08:33:58	684,53	0,22	0,22	0,22	0,22
08/11/2021	08:33:58	08/11/2021	08:33:59	685,53	0,24	0,24	0,24	0,24
08/11/2021	08:33:59	08/11/2021	08:34:00	686,52	0,41	0,41	0,41	0,41
08/11/2021	08:34:00	08/11/2021	08:34:01	687,50	0,16	0,16	0,16	0,16
08/11/2021	08:34:01	08/11/2021	08:34:02	688,52	0,34	0,34	0,34	0,34
08/11/2021	08:34:02	08/11/2021	08:34:03	689,50	0,41	0,41	0,41	0,41
08/11/2021	08:34:03	08/11/2021	08:34:04	690,50	0,22	0,22	0,22	0,22
08/11/2021	08:34:04	08/11/2021	08:34:05	691,50	0,35	0,33	0,35	0,35
08/11/2021	08:34:05	08/11/2021	08:34:06	692,48	0,22	0,22	0,22	0,22
